
id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.6659466165312459e+19,0,14102617,1005,1,80c7456b,7f1924b7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,881cbe17,1af7ceb7,1,0,9461,320,50,901,3,1315,100190,61
1.8868370107394714e+18,0,14102404,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,4bae4f2d,1f0bc64f,1,0,15699,320,50,1722,0,35,-1,79
1.054843533075381e+19,0,14102312,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef2ab48c,c4cff2ea,1,0,15702,320,50,1722,0,35,100084,79
1.7348953889996329e+19,0,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,d801cec0,1f0bc64f,1,2,23738,320,50,2676,0,299,100176,221
2.6609018426498504e+18,0,14102912,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,c3f7117b,1,0,23369,320,50,2680,3,815,100156,42
1.4426330449014608e+19,0,14102600,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e506704e,be6db1d7,1,0,16615,320,50,1863,3,39,100188,23
1.0078242795186035e+18,0,14103006,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54f1dece,78f79f80,1,0,19983,320,50,2278,2,35,-1,95
7.310315385727965e+18,0,14102408,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16381b37,57e33432,1,0,19771,320,50,2227,0,679,-1,48
1.7290754123624155e+19,0,14102912,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b5d42ae,8bfcd3c6,1,0,23725,320,50,2716,3,43,-1,23
1.2704615516792926e+19,0,14102211,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8b1aa260,1,0,21769,320,50,2507,0,35,-1,157
5.664972791149184e+18,1,14102304,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9dba4412,89416188,1,0,21921,320,50,2528,0,35,-1,221
7.096288145691804e+18,1,14102501,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,cad4c01d,1,0,22268,320,50,2566,3,41,100156,42
7.164538999742551e+18,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2d43e081,2692a96a,1,3,21189,320,50,2424,1,161,100189,71
1.1001840137286043e+18,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3fc4c1d7,44801bc1,1,0,15703,320,50,1722,0,35,-1,79
8.326039060905553e+18,0,14102803,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6bf4fb2f,0eb711ec,1,0,22554,320,50,1863,3,39,-1,23
1.1541071510540526e+19,0,14102115,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,6d7c1f45,d9f320ff,7e6190f3,0,0,21790,320,50,2513,3,35,-1,68
7.094372332356269e+18,0,14102911,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,4a9d4331,8cec4457,0e88538f,0,0,23551,320,50,2698,0,163,100084,212
5.088933050395208e+18,0,14102805,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ec0e8d2,76dc4769,1,0,22680,320,50,2528,0,39,100079,221
4.5764538213417457e+18,0,14102303,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,3100e2af,877f09b9,be6db1d7,1,0,4687,320,50,423,2,39,100148,32
1.6386357390259866e+19,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6ddb55a8,801b384c,1,0,20508,320,50,2351,3,163,-1,61
1.6869366951179112e+19,0,14102303,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,99dd5b08,3bd9e8e7,1,0,15706,320,50,1722,0,35,100083,79
4.822168408245109e+18,0,14103021,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,372c8632,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
9.9561353178851e+18,0,14102914,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,063ef29c,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
1.59694148214973e+19,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63dc5af3,5096d134,1,0,15699,320,50,1722,0,35,-1,79
4.684116464443327e+18,1,14102617,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8faa5e06,fcbb592f,1,0,17014,320,50,1872,3,39,-1,23
1.7301391678204961e+18,0,14102614,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7e019846,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
1.0556022552733434e+19,0,14102608,1005,0,f007b3cf,2ec930cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a81900ab,d787e91b,1,0,17863,300,250,2036,3,47,100171,156
1.279909954864168e+19,0,14102216,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52a084b6,1ccc7835,1,0,15704,320,50,1722,0,35,100084,79
8.954906596968668e+18,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,947cf5df,3bd9e8e7,1,0,15703,320,50,1722,0,35,100084,79
4.2713966568799585e+18,0,14102701,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,072eb658,24225c29,1,0,20345,300,250,2331,2,39,-1,23
1.3339383347061354e+19,0,14102213,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61
1.1043262969324507e+19,1,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,3208febc,4ea23a13,1,0,15703,320,50,1722,0,35,100083,79
1.3175374906713893e+19,0,14102209,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,579d294e,0f086703,1,0,21768,320,50,2506,0,35,100148,157
7.26620667014281e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,c030d7a5,4da034bf,6c247d18,1,2,23169,320,50,2668,0,35,-1,221
2.5382270654684506e+17,0,14102915,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47b0c4f6,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
5.774529622071097e+18,0,14102119,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57d5b413,9c7b6730,1,0,21760,320,50,2502,0,35,100084,221
4.848827437064587e+18,0,14102203,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91f7e012,5db079b5,1,2,6392,320,50,547,3,47,100084,23
1.3997198575674842e+18,0,14102907,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,420d005e,4ea23a13,1,0,17037,320,50,1934,2,39,-1,16
6.317812295068496e+18,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,f685b66f,e1adf572,cd5b1559,1,2,17016,320,50,1873,3,39,100060,23
1.5043514100811751e+19,1,14102401,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e075202e,3eb8d368,1,0,21801,320,50,2515,1,161,100193,71
2.3010886702735446e+17,0,14102618,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,ed2b92cf,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
1.0438702483991247e+19,0,14102915,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,03683bd4,1,0,23626,320,50,2707,3,937,100156,61
1.3400248630784594e+19,1,14103011,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e7e68980,be6db1d7,1,0,23161,320,50,2667,0,47,-1,221
5.672344073778767e+18,0,14102507,1002,0,c65899fe,cf04c4d8,50e219e0,ecad2386,7801e8d9,07d7df22,ccb32864,4d5aa362,08ac11ab,0,0,22315,320,50,2573,0,419,-1,178
8.030774646888406e+18,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,c4ea1c3a,25add290,1,0,22684,320,50,2619,1,163,100057,71
1.3486142842890123e+19,0,14102201,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,be516578,dc15c87e,1,2,19776,320,50,2229,0,687,100031,48
2.092289470943213e+18,0,14102313,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,0c70b6ea,00358072,7dc3b26e,4,3,15706,320,50,1722,0,35,-1,79
2.4814413717513917e+18,1,14102209,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2f21fde,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
1.0161987693710467e+19,0,14102619,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f9c5280e,158e4944,1,0,4687,320,50,423,2,39,100148,32
1.8430808841059037e+19,0,14102509,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b799c6f2,36b67a2a,1,3,21191,320,50,2424,1,161,100193,71
1.5409131280481812e+19,0,14102718,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b51f1628,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
1.5392878663381012e+18,0,14102104,1005,0,a9ec6b52,b8393312,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,693b2958,be6db1d7,1,0,21665,320,50,2493,3,35,100148,117
1.0076557442408334e+18,0,14102816,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dab29f53,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
1.678376386602978e+19,0,14102912,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a442961e,59b64f8d,1,0,8994,320,50,827,3,1071,100077,23
1.5274464064105273e+19,1,14102507,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,893ac739,aad45b01,1,0,16685,320,50,1092,3,811,100156,61
1.205349909539795e+19,1,14102616,1005,1,2ac37fce,bfa96bef,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,25070b0f,d787e91b,1,0,15705,320,50,1722,0,35,100083,79
8.685688552207626e+18,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,930ec31d,03683bd4,1,0,19733,320,50,2260,0,171,100156,91
1.6710679947668353e+19,0,14102804,1005,1,3dc2d6de,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,89b30eae,d7bc6ccb,1,0,22681,320,50,2528,0,39,-1,221
3.9221276501728236e+18,0,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,a207ad43,2347f47a,0f2161f8,a99f214a,7691dda3,f07e20f8,1,2,21611,320,50,2480,3,297,100111,61
1.2276159204731472e+19,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,5d3953bc,d787e91b,1,2,22925,320,50,2650,0,35,-1,157
1.7566389744614865e+19,0,14102106,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f2d0a197,1f0bc64f,1,0,17614,320,50,1993,2,1063,-1,33
2.861344463574833e+18,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,51119a0a,ef726eae,1,0,4687,320,50,423,2,39,100148,32
1.4170143245017879e+19,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,119f45a3,fce66524,1,0,4687,320,50,423,2,39,100148,32
1.323088761952279e+19,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,4afaa5eb,d6e0e6ff,1,0,22343,320,50,2579,0,171,100228,108
3.795794041986652e+18,0,14102815,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9e890046,0d7a7cc3,1,0,23438,320,50,2684,2,1319,-1,52
1.3070503379283636e+19,0,14102522,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,714bb0be,836d2439,1,0,20634,320,50,2374,3,39,-1,23
1.0393922198088428e+19,0,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,043ed951,57dfe39b,c5cc73c1,1,0,23144,320,50,2665,0,35,-1,221
1.5068911662911767e+19,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,a4db51b9,d9b5648e,0f2161f8,a99f214a,868dcce4,93a90f85,1,0,21611,320,50,2480,3,297,100111,61
1.4579008960170875e+19,0,14102505,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63582694,cc1e3ed4,1,0,15707,320,50,1722,0,35,-1,79
9.42166445085872e+18,0,14102605,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,cd194f6b,047b3d4d,1,0,20634,320,50,2374,3,39,-1,23
2.7902247729132e+18,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,2203a096,1,0,15701,320,50,1722,0,35,-1,79
1.7022973398216495e+19,0,14102416,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,a60d815a,0c9d3108,05490809,0,0,22371,320,50,2580,0,171,100094,108
7.949785968687483e+18,0,14102506,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2b990037,76dc4769,1,0,15699,320,50,1722,0,35,-1,79
9.373589022573693e+18,0,14102818,1002,0,27e10723,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,4f0f7850,dc98ae93,43e7b962,0,0,23438,320,50,2684,2,1327,-1,52
6.730661888169822e+18,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,bda527d9,49ea3580,1,0,4687,320,50,423,2,39,100148,32
1.731762332316529e+19,1,14102121,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,30125ee7,1f0bc64f,1,0,19015,300,250,2162,2,39,100155,33
7.300196122900679e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,67e8660d,981edffc,1,3,21189,320,50,2424,1,161,100189,71
1.374758698292573e+19,0,14102804,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,653a9631,450aace5,1,0,19771,320,50,2227,0,935,-1,48
1.2093338746408612e+19,1,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f5263d1f,b351e2d6,1,0,20632,320,50,2374,3,39,-1,23
1.6327819269506298e+19,0,14102903,1005,0,18859862,b5188ae6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,251d7ef5,889ad79d,1,0,22987,320,50,2657,3,38,-1,23
4.849793809525843e+17,0,14102717,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d356314c,a0f5f879,1,0,20108,320,50,2299,2,1327,-1,52
1.3611177946767884e+19,0,14102212,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,014b291a,2ded4b8f,cdf6ea96,4,3,16011,320,50,1769,0,673,100094,101
1.661492930370011e+19,1,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,94ae289b,1ccc7835,1,0,15707,320,50,1722,0,35,-1,79
8.349129096984804e+18,0,14103017,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,e6978cfe,7088db13,6d44e29a,1,0,23777,320,50,2725,3,1831,-1,171
2.48450316261073e+18,1,14102923,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10dcdfb1,526fa832,1,0,23723,320,50,2716,3,47,-1,23
2.8978543277923e+18,1,14102602,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,935e9ac6,d787e91b,1,0,15702,320,50,1722,0,35,100084,79
5.541104953751354e+18,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,d06ba429,0d9ae625,1,0,18987,320,50,2158,3,291,-1,61
1.0649401928659057e+19,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,9fa2e1cb,7abbbd5c,1,2,20072,320,50,2291,3,35,-1,43
1.6526455989042254e+19,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,c02553c1,77b06a8f,1ccc7835,1,0,23441,320,50,2685,1,33,-1,212
1.0214662652239114e+19,0,14102305,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9f35d141,76dc4769,1,0,8330,320,50,761,3,175,100075,23
1.3061091036760529e+19,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,3c900436,32b9878f,4ea23a13,1,3,20072,320,50,2291,3,35,-1,43
1.2336377310615192e+19,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,170f5944,2347f47a,cef3e649,a99f214a,07cdff9e,a0f5f879,1,0,20048,320,50,2289,0,35,-1,1
1.5699785755713935e+19,0,14102117,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cb43a547,7dc3b26e,1,0,21762,320,50,2502,0,35,100084,221
1.28967700998249e+19,0,14102702,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b15981b,0153a639,1,0,18856,320,50,1882,3,35,-1,13
1.039086975662938e+19,0,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,ab46b375,84ebbcd4,1,0,20633,320,50,2374,3,39,-1,23
1.00207138154711e+19,1,14103002,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1d25690,d787e91b,1,0,15705,320,50,1722,0,35,-1,79
1.0195241656273834e+19,0,14102907,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16c0049f,d4897fef,1,0,20214,320,50,2316,0,167,100081,16
6.422063529008393e+18,0,14102414,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aeaa9ba5,6569eeb3,1,0,15708,320,50,1722,0,35,-1,79
1.5005270117006643e+19,0,14102415,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,03fd4e41,981edffc,1,3,21191,320,50,2424,1,161,100189,71
5.981054069326324e+18,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,98d87114,5cba86ad,1,0,21697,320,50,2497,3,43,100151,42
1.2727661740489624e+19,1,14102208,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3cd1a1cd,6e1e2240,1,0,16208,320,50,1800,3,167,100077,23
4.620055511438033e+18,0,14102304,1005,1,ec47f32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0768300f,ecb851b2,1,0,21921,320,50,2528,0,35,100077,221
8.082398830577591e+18,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,59679757,be74e6fe,1,2,19251,320,50,2201,3,35,-1,43
1.488545446361418e+19,0,14102212,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b50dd473,8441e1f3,1,0,21883,320,50,2526,0,35,-1,221
1.5353992525932296e+19,0,14102107,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be1e213e,be6db1d7,1,0,19950,320,50,1800,3,167,100075,23
9.123731334346529e+18,1,14102809,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,224e86ab,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
3.982233997180944e+18,0,14102509,1002,0,4fa4c1bc,948e3594,50e219e0,ecad2386,7801e8d9,07d7df22,a21f7ada,7f3f25b7,08ac11ab,0,0,17566,320,50,479,3,39,100075,23
4.985779382547873e+18,1,14102402,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec7e53fa,7abbbd5c,1,0,6992,320,50,613,2,39,100233,32
7.70398506024036e+18,0,14102919,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c79fc198,a02e0266,1,0,16858,320,50,1887,3,39,-1,23
4.5305633819443343e+18,0,14103013,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,61e2f91d,15b57b37,1,2,23368,320,50,2680,3,815,100156,42
9.790790295849988e+18,0,14102217,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,cad4c01d,1,0,9478,320,50,906,3,1451,100156,61
6.464119232713495e+18,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,103369b6,542422a7,1,0,16685,320,50,1092,3,811,100156,61
7.785331772677812e+18,0,14102212,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5840a02a,d4897fef,1,0,21768,320,50,2506,0,35,100075,157
1.5893331281388388e+19,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,096a6f32,8c7dfceb,7ac6007f,1,2,17017,320,50,1873,3,39,100061,23
5.33936900896037e+18,0,14102210,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ccbbf272,36a30aeb,1,0,21853,216,36,2524,0,35,-1,221
1.1211971523634098e+19,0,14102411,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2e93a860,6569eeb3,1,0,15702,320,50,1722,0,35,100083,79
1.5139888797367824e+19,0,14102812,1002,0,e5541fbe,ecc01fb5,50e219e0,ecad2386,7801e8d9,07d7df22,775ac3ea,b4a0ec64,08ac11ab,0,0,5299,320,50,479,3,39,100079,23
1.3975589980040782e+19,0,14102811,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,401182a3,c6263d8a,1,0,23161,320,50,2667,0,35,-1,221
6.637938778470137e+18,0,14102923,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b689cec3,b74bd3fb,89416188,1,0,4687,320,50,423,2,39,100148,32
1.488673215737303e+19,1,14103022,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,cab7ad1c,1,0,17753,320,50,1993,2,1063,-1,33
4.129745273132481e+18,0,14102814,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d47a020a,65c93b38,1,0,23454,320,50,2688,1,33,-1,212
4.5533597684696397e+18,0,14103011,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b9c954c,76dc4769,1,0,9461,320,50,901,3,1315,-1,61
8.48227085484922e+18,0,14102615,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,23ae9a76,36b67a2a,1,0,20394,320,50,2340,3,1065,100111,159
1.7365981857992856e+19,0,14102707,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,f95505a1,3049286d,08ac11ab,0,0,6361,300,50,544,3,39,-1,23
9.57112372573125e+18,0,14102109,1005,1,2fdff0f2,2296b5b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b419d5df,6e1e2240,1,0,17894,320,50,2039,2,39,100077,32
5.011704003107693e+18,0,14102310,1005,0,85f751fd,c4e18dd6,50e219e0,22369a94,2347f47a,8ded1f7a,4cb2e2f3,8bb41021,c1a17447,1,3,20362,320,50,2333,0,39,-1,157
1.7034520339600865e+19,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,01975df3,7abbbd5c,1,0,16615,320,50,1863,3,39,-1,23
1.274732669317741e+19,0,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,624ff303,4ea23a13,1,0,15704,320,50,1722,0,35,100083,79
1.2843168349334637e+19,0,14102912,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,68e5fcc8,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
4.875509393905821e+18,0,14102709,1005,0,41295d90,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4e97bd47,7e733214,1,0,20007,320,50,2283,0,163,-1,95
9.129498150177625e+18,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,1c3d6ad6,36b67a2a,1,0,22514,320,50,2597,1,167,100004,71
1.240126131428778e+19,0,14102806,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,69e1b651,8a4875bd,1,0,22683,320,50,2528,0,39,100077,221
1.0700162697211531e+19,0,14102603,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ac0ce109,56f254f5,1,0,17654,300,250,1994,2,39,-1,33
1.549273008647329e+18,0,14102806,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f4f5a0c,d4897fef,1,0,22681,320,50,2528,0,39,100075,221
3.7848058247130296e+18,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,19f0d9d1,fce66524,1,0,4687,320,50,423,2,39,100148,32
